CycleID,Point,Trolley Position,Hoist Position,Date,Mode
1,9,75.554,22.06,23/06/2023 12:01:18,M
1,10,75.5,27.408,23/06/2023 12:01:20,M
1,11,75.417,30.831,23/06/2023 12:01:23,A
1,12,74.355,31.278,23/06/2023 12:01:25,A
1,13,69.107,31.278,23/06/2023 12:01:28,A
1,14,61.822,31.278,23/06/2023 12:01:30,A
1,15,52.286,31.278,23/06/2023 12:01:32,A
1,16,45.429,31.278,23/06/2023 12:01:35,A
1,17,38.938,30.944,23/06/2023 12:01:37,A
1,18,32.928,27.588,23/06/2023 12:01:39,A
1,19,29.69,21.547,23/06/2023 12:01:42,A
1,20,27.492,15.122,23/06/2023 12:01:44,A
1,21,26.397,12.442,23/06/2023 12:01:46,A
1,22,25.991,10.689,23/06/2023 12:01:49,A
1,23,25.991,8.516,23/06/2023 12:01:51,A
1,24,25.99,6.343,23/06/2023 12:01:54,A
1,25,25.991,4.934,23/06/2023 12:01:56,A
1,26,25.991,4.086,23/06/2023 12:01:58,M
1,27,25.989,4.079,23/06/2023 12:02:01,M
1,28,25.99,4.079,23/06/2023 12:02:03,M
1,29,25.99,4.079,23/06/2023 12:02:06,M
1,30,25.991,4.079,23/06/2023 12:02:08,M
1,31,25.991,4.079,23/06/2023 12:02:10,A
1,32,25.99,4.355,23/06/2023 12:02:13,A
1,33,25.99,7.272,23/06/2023 12:02:15,A
1,34,25.99,12.194,23/06/2023 12:02:18,A
1,35,25.327,15.451,23/06/2023 12:02:20,A
1,36,23.727,15.916,23/06/2023 12:02:22,A
1,37,21.42,14.351,23/06/2023 12:02:24,A
1,38,17.874,13.953,23/06/2023 12:02:27,A
1,39,14.629,13.953,23/06/2023 12:02:29,A
1,40,13.16,13.643,23/06/2023 12:02:32,A
1,41,12.089,10.854,23/06/2023 12:02:34,A
1,42,11.659,10.37,23/06/2023 12:02:36,A
1,43,11.495,9.699,23/06/2023 12:02:39,A
1,44,11.355,6.325,23/06/2023 12:02:41,A
1,45,11.309,4.019,23/06/2023 12:02:43,A
1,46,11.31,3.471,23/06/2023 12:02:46,A
1,47,11.309,3.325,23/06/2023 12:02:48,A
1,48,11.313,3.034,23/06/2023 12:02:50,A
1,49,11.322,2.693,23/06/2023 12:02:53,A
1,0,75.565,20.281,23/06/2023 12:00:57,M
1,1,75.565,20.436,23/06/2023 12:00:59,M
1,2,75.554,20.76,23/06/2023 12:01:01,M
1,3,75.555,20.862,23/06/2023 12:01:03,M
1,4,75.555,20.862,23/06/2023 12:01:06,M
1,5,75.554,20.862,23/06/2023 12:01:08,M
1,6,75.554,20.862,23/06/2023 12:01:10,M
1,7,75.555,20.862,23/06/2023 12:01:12,M
1,8,75.555,20.862,23/06/2023 12:01:15,M
1,9,75.554,21.074,23/06/2023 12:01:17,M
1,10,75.554,23.593,23/06/2023 12:01:19,M
1,11,75.419,29.658,23/06/2023 12:01:22,M
1,12,75.267,31.279,23/06/2023 12:01:24,A
1,13,71.748,31.278,23/06/2023 12:01:26,A
1,14,65.776,31.278,23/06/2023 12:01:29,A
1,15,56.229,31.278,23/06/2023 12:01:31,A
1,16,48.686,31.278,23/06/2023 12:01:34,A
1,17,40.448,31.282,23/06/2023 12:01:36,A
1,18,35.049,29.743,23/06/2023 12:01:38,A
1,19,31.076,23.153,23/06/2023 12:01:41,A
1,20,28.222,17.228,23/06/2023 12:01:43,A
1,21,26.826,12.919,23/06/2023 12:01:46,A
1,22,25.979,11.38,23/06/2023 12:01:48,A
1,23,25.99,9.004,23/06/2023 12:01:50,A
1,24,25.991,7.287,23/06/2023 12:01:53,A
1,25,25.991,5.612,23/06/2023 12:01:55,A
1,26,25.991,4.199,23/06/2023 12:01:58,M
1,27,25.991,4.079,23/06/2023 12:02:00,M
1,28,25.99,4.079,23/06/2023 12:02:02,M
1,29,25.99,4.079,23/06/2023 12:02:05,M
1,30,25.991,4.079,23/06/2023 12:02:07,M
1,31,25.991,4.079,23/06/2023 12:02:09,M
1,32,25.991,4.079,23/06/2023 12:02:12,A
1,33,25.99,4.796,23/06/2023 12:02:14,A
1,34,25.99,8.999,23/06/2023 12:02:16,A
1,35,25.987,13.302,23/06/2023 12:02:18,A
1,36,24.616,15.984,23/06/2023 12:02:21,A
1,37,22.554,15.176,23/06/2023 12:02:23,A
1,38,20.103,14.119,23/06/2023 12:02:25,A
1,39,16.45,13.953,23/06/2023 12:02:28,A
1,40,14.171,13.956,23/06/2023 12:02:30,A
1,41,12.635,12.534,23/06/2023 12:02:33,A
1,42,11.958,10.452,23/06/2023 12:02:35,A
1,43,11.58,10.304,23/06/2023 12:02:37,A
1,44,11.378,7.754,23/06/2023 12:02:40,A
1,45,11.307,4.968,23/06/2023 12:02:42,A
1,46,11.309,3.545,23/06/2023 12:02:45,A
1,47,11.31,3.401,23/06/2023 12:02:47,A
1,48,11.31,3.192,23/06/2023 12:02:49,A
1,49,11.323,2.854,23/06/2023 12:02:52,A
1,50,11.324,2.688,23/06/2023 12:02:54,A
